State,District,Latitude,Longitude,District code,State name,Population,Male,Female,Literate,Male_Literate,Female_Literate,sex_ratio
Karnataka,Chikmagalur,13.425288289676422,75.67626502311249,570,KARNATAKA,1137961,566622,571339,818345,438257,380088,100.8324773835114
Karnataka,Chitradurga,14.29102220394736,76.57821957236843,566,KARNATAKA,1659456,840843,818613,1087392,607188,480204,97.35622464598028
Karnataka,Davanagere,14.330414586709884,75.91723841166937,567,KARNATAKA,1945497,986400,959097,1308540,720637,587903,97.23205596107056
Karnataka,Dharwad,15.343831376975173,75.13831264108359,562,KARNATAKA,1847023,937206,909817,1301664,711776,589888,97.07759019895306
Karnataka,Gadag,15.507128256880746,75.64861302752298,561,KARNATAKA,1064570,537147,527423,700177,397178,302999,98.18969481352404
Karnataka,Gulbarga,17.070459515951594,76.87503850385033,579,KARNATAKA,2566326,1301755,1264571,1427368,828359,599009,97.1435485171941
Karnataka,Hassan,12.945098749999998,76.11049549999997,574,KARNATAKA,1776421,883667,892754,1225256,668836,556420,101.02832854457617
Karnataka,Haveri,14.737582809224318,75.3961230607966,564,KARNATAKA,1597668,819128,778540,1085443,603793,481650,95.04497465597562
Karnataka,Kodagu,12.39684468085106,75.79336595744688,576,KARNATAKA,554519,274608,279911,412877,215302,197575,101.93111635494961
Karnataka,Kolar,13.312799881235172,78.01376947743476,581,KARNATAKA,1536401,776396,760005,1016219,564110,452109,97.88883507900607
Karnataka,Koppal,15.651253271028034,76.1617048598131,560,KARNATAKA,1389920,699926,689994,809085,468785,340300,98.58099284781534
Karnataka,Mandya,12.574901806239744,76.81570098522172,573,KARNATAKA,1805769,905085,900684,1149649,638668,510981,99.51374732759906
Karnataka,Mysore,12.248100259403367,76.52881802853437,577,KARNATAKA,3001127,1511600,1489527,1962180,1063766,898414,98.53975919555438
Karnataka,Raichur,16.050795353982295,76.87368606194688,559,KARNATAKA,1928812,964511,964301,979769,577213,402556,99.97822730896796
Karnataka,Shimoga,14.063845885634592,75.17882078103197,568,KARNATAKA,1752753,877415,875338,1263016,674938,588078,99.76328191334774
Karnataka,Tumkur,13.592467760074973,77.02297966260545,571,KARNATAKA,2678980,1350594,1328386,1813391,1006024,807367,98.35568646092015
Karnataka,Udupi,13.450404228534568,74.72009990316337,569,KARNATAKA,1177361,562131,615230,926429,465704,460725,109.44601881056195
Kerala,Alappuzha,9.542602965599087,76.38010796263319,598,KERALA,2127789,1013142,1114647,1852797,890552,962245,110.01883250324238
Kerala,Ernakulam,10.004879301987431,76.26957729035381,595,KERALA,3282388,1619557,1662831,2855676,1425723,1429953,102.67196523493772
Kerala,Idukki,9.80480963855423,77.04586641566264,596,KERALA,1108974,552808,556166,923010,471881,451129,100.6074441759164
Kerala,Kannur,11.941523076923056,75.35209891725934,589,KERALA,2523003,1181446,1341557,2138434,1012956,1125478,113.55212172202538
Kerala,Kasaragod,12.33310309912974,75.07768497134369,588,KERALA,1307375,628613,678762,1037492,516476,521016,107.97772238245153
Kerala,Kollam,8.929388820570157,76.6360775852431,600,KERALA,2635375,1246968,1388407,2240273,1074345,1165928,111.34263268985252
Kerala,Kottayam,9.643701174068417,76.46059673302705,597,KERALA,1974551,968289,1006262,1749798,861592,888206,103.92165975240863
Kerala,Kozhikode,11.392924270557026,75.71158720159153,591,KERALA,3086293,1470942,1615351,2615443,1266939,1348504,109.81745031415242
Kerala,Malappuram,10.97329875666072,75.93910775606876,592,KERALA,4112920,1960328,2152592,3311315,1597404,1713911,109.80774645875589
Kerala,Palakkad,10.784926903553291,76.49980490693744,593,KERALA,2809934,1359478,1450456,2239492,1122600,1116892,106.69212741949482
Kerala,Thiruvananthapuram,8.537101759082221,76.88711502868073,601,KERALA,3301427,1581678,1719749,2785408,1354857,1430551,108.72940004223364
Kerala,Thrissur,10.458932647907687,76.12321940836945,594,KERALA,3121200,1480763,1640437,2678548,1282261,1396287,110.78322459434764
Kerala,Wayanad,11.715277464788736,76.07587007042254,590,KERALA,817420,401684,415736,645585,328136,317449,103.49827227372761
Madhya Pradesh,Anuppur,23.18184220430107,81.86560000000007,461,MADHYA PRADESH,749237,379114,370123,436595,254120,182475,97.62841783737873
Madhya Pradesh,Ashoknagar,24.63098846153845,77.82974493927134,459,MADHYA PRADESH,845071,443837,401234,469109,290304,178805,90.40120584809289
Madhya Pradesh,Balaghat,21.80020720640569,80.42170053380796,457,MADHYA PRADESH,1701698,842178,859520,1147623,626468,521155,102.05918463792689
Madhya Pradesh,Barwani,21.702135714285724,74.91004719710673,441,MADHYA PRADESH,1385881,699340,686541,549926,313642,236284,98.16984585466297
Madhya Pradesh,Betul,21.964626315789477,77.7873428189117,447,MADHYA PRADESH,1575362,799236,776126,939769,529783,409986,97.10848860661933
Madhya Pradesh,Bhind,26.35951126187245,78.7618324287653,420,MADHYA PRADESH,1703005,926843,776162,1094917,676513,418404,83.74255402479169
Madhya Pradesh,Bhopal,23.480726143790854,77.39246623093679,444,MADHYA PRADESH,2371061,1236130,1134931,1660690,920314,740376,91.81323970779772
Madhya Pradesh,Burhanpur,21.364567254408065,76.24460478589425,467,MADHYA PRADESH,757847,388504,369343,408679,233073,175606,95.06800444783066
Madhya Pradesh,Chhatarpur,24.813637376460004,79.56449299191374,425,MADHYA PRADESH,1762375,936121,826254,943033,572010,371023,88.2635898564395
Madhya Pradesh,Chhindwara,22.227966971713823,78.76413136439254,455,MADHYA PRADESH,2090922,1064468,1026454,1294198,731294,562904,96.42882641845503
Madhya Pradesh,Damoh,23.76624407960196,79.47049303482588,428,MADHYA PRADESH,1264219,661873,602346,747715,445737,301978,91.0062806610936
Madhya Pradesh,Datia,25.90226439560441,78.63916571428574,422,MADHYA PRADESH,786754,420157,366597,491445,303815,187630,87.25238422780056
Madhya Pradesh,Dewas,22.7851110021322,76.46088805970157,437,MADHYA PRADESH,1563715,805359,758356,925369,550716,374653,94.16372077545542
Madhya Pradesh,Dhar,22.572681718963157,75.1105620736698,438,MADHYA PRADESH,2185793,1112725,1073068,1077338,638479,438859,96.43604664225212
Madhya Pradesh,Dindori,22.83738437047757,81.04332966714911,453,MADHYA PRADESH,704524,351913,352611,378714,222759,155955,100.19834447718611
Madhya Pradesh,Guna,24.49043927178156,77.2235895968791,458,MADHYA PRADESH,1241519,649362,592157,653980,400537,253443,91.19058398859188
Madhya Pradesh,Gwalior,26.04074441964285,78.12782433035713,421,MADHYA PRADESH,2032036,1090327,941709,1357210,803114,554096,86.36941027783408
Madhya Pradesh,Harda,22.227659781121783,77.07022571819435,448,MADHYA PRADESH,570465,294838,275627,352550,203807,148743,93.48421845216696
Madhya Pradesh,Hoshangabad,22.595268801996703,78.02168094841929,449,MADHYA PRADESH,1241350,648725,592625,810644,469199,341445,91.35226791013142
Madhya Pradesh,Indore,22.680265752128648,75.9133801324502,439,MADHYA PRADESH,3276697,1699627,1577070,2309130,1289631,1019499,92.78918256770456
Madhya Pradesh,Jabalpur,23.18525572327043,79.98328754716981,451,MADHYA PRADESH,2463289,1277278,1186011,1756468,980307,776161,92.85457042241391
Madhya Pradesh,Jhabua,22.419578015397768,74.40921616766468,464,MADHYA PRADESH,1025048,515023,510025,352081,214582,137499,99.02955790323928
Madhya Pradesh,Katni,23.724416229116937,80.33819665871127,450,MADHYA PRADESH,1292042,662013,630029,790773,460583,330190,95.16867493538646
Madhya Pradesh,Mandla,22.70348712446353,80.38600543633753,454,MADHYA PRADESH,1054905,525272,529633,604962,348033,256929,100.83023652507651
Madhya Pradesh,Mandsaur,24.19278764044944,75.43588667736759,433,MADHYA PRADESH,1340411,682851,657560,834591,502898,331693,96.29626375300029
Madhya Pradesh,Morena,26.37313504531724,77.88447341389724,419,MADHYA PRADESH,1965970,1068417,897553,1179685,747652,432033,84.00774229537717
Madhya Pradesh,Neemuch,24.70311893333336,75.06608186666664,432,MADHYA PRADESH,826067,422653,403414,508834,307889,200945,95.44803893501287
Madhya Pradesh,Panna,24.451325840092657,80.21133001158752,426,MADHYA PRADESH,1016520,533480,483040,552559,332140,220419,90.5451000974732
Madhya Pradesh,Raisen,23.292518206521724,78.16305495923909,446,MADHYA PRADESH,1331597,700358,631239,820220,479093,341127,90.13090448028008
Madhya Pradesh,Rajgarh,23.785499026425583,76.66431223922116,442,MADHYA PRADESH,1545814,790212,755602,804245,488797,315448,95.6201626905185
Madhya Pradesh,Ratlam,23.503562290502792,75.14895782122909,434,MADHYA PRADESH,1455069,738241,716828,825880,485090,340790,97.0994566814902
Madhya Pradesh,Rewa,24.861184625158856,81.57572465057183,430,MADHYA PRADESH,2365106,1225100,1140006,1441757,845572,596185,93.05411803118113
Madhya Pradesh,Sagar,23.800318709677374,78.71940357771273,427,MADHYA PRADESH,2378458,1256257,1122201,1545719,908607,637112,89.32893508255079
Madhya Pradesh,Satna,24.62777621776502,80.75547048710598,429,MADHYA PRADESH,2228935,1157495,1071440,1371781,801051,570730,92.56541064972203
Madhya Pradesh,Sehore,22.9297199679658,77.06780202883085,445,MADHYA PRADESH,1311332,683743,627589,780362,469208,311154,91.7872650981436
Madhya Pradesh,Seoni,22.33230487804874,79.66053863928111,456,MADHYA PRADESH,1379131,695879,683252,864194,485341,378853,98.18546040331725
Madhya Pradesh,Shahdol,23.44859864559819,81.4596831828442,460,MADHYA PRADESH,1066063,540021,526042,604194,348761,255433,97.41139696419214
Madhya Pradesh,Shajapur,23.566620317220547,76.33555181268885,436,MADHYA PRADESH,1512681,780520,732161,894612,543509,351103,93.80425869932866
Madhya Pradesh,Sheopur,25.78014810996563,77.16911116838484,418,MADHYA PRADESH,687861,361784,326077,328025,208201,119824,90.13029874179068
Madhya Pradesh,Shivpuri,25.37802451874367,77.74861600810549,423,MADHYA PRADESH,1726050,919795,806255,900846,573242,327604,87.65594507471774
Madhya Pradesh,Sidhi,24.17547189952905,82.1053783359498,462,MADHYA PRADESH,1127033,575912,551121,600785,353030,247755,95.69534928947479
Madhya Pradesh,Tikamgarh,25.14099852104666,78.89357064846428,424,MADHYA PRADESH,1445166,760355,684811,747940,459353,288587,90.06464085854634
Madhya Pradesh,Ujjain,23.319288862745065,75.80383717647058,435,MADHYA PRADESH,1986864,1016289,970575,1240990,730817,510173,95.50187003893578
Madhya Pradesh,Umaria,23.59601063063061,80.90879477477475,431,MADHYA PRADESH,644758,330674,314084,356672,210907,145765,94.98297416791159
Madhya Pradesh,Vidisha,23.82838307984792,77.9013507604563,443,MADHYA PRADESH,1458875,769568,689307,862918,512344,350574,89.57064223044617
Maharashtra,Akola,20.746310479041902,77.12122320359276,501,MAHARASHTRA,1813906,932334,881572,1411281,758977,652304,94.5553846582877
Maharashtra,Amravati,21.16520991810736,77.67583503184723,503,MAHARASHTRA,2888445,1480768,1407677,2251875,1207104,1044771,95.0639803129187
Maharashtra,Bhandara,21.211792649727748,80.10950199637024,506,MAHARASHTRA,1200334,605520,594814,899860,488709,411151,98.23193288413265
Maharashtra,Bid,18.952353340080982,75.69319706477731,523,MAHARASHTRA,2585049,1349106,1235943,1718507,987185,731322,91.61200083610925
Maharashtra,Buldana,20.56680611183355,76.39017880364096,500,MAHARASHTRA,2586258,1337560,1248698,1879874,1048892,830982,93.35641017973025
Maharashtra,Chandrapur,20.095609090909075,79.31556380471388,509,MAHARASHTRA,2204307,1123834,1080473,1578615,872565,706050,96.14168996488806
Maharashtra,Dhule,21.274018690400517,74.58719071837263,498,MAHARASHTRA,2050862,1054031,996831,1293916,723388,570528,94.57321463979711
Maharashtra,Gondiya,21.225008411214997,80.17522698598128,507,MAHARASHTRA,1322507,661554,660953,1004243,542837,461406,99.90915329663187
Maharashtra,Hingoli,19.59525302245251,77.09239412780653,512,MAHARASHTRA,1177345,606294,571051,790743,450551,340192,94.18714353102621
Maharashtra,Jalgaon,20.8828943415638,75.55140421810695,499,MAHARASHTRA,4229917,2197365,2032552,2891882,1629223,1262659,92.49951646631305
Maharashtra,Jalna,19.984612534818933,75.98473607242339,514,MAHARASHTRA,1959046,1011473,947573,1195523,699428,496095,93.68248089667249
Maharashtra,Kolhapur,16.44881301587301,74.12897150793648,530,MAHARASHTRA,3876001,1980658,1895343,2825845,1559760,1266085,95.69259306755634
Maharashtra,Latur,18.348687268993856,76.75812607802874,524,MAHARASHTRA,2454196,1273140,1181056,1650672,932432,718240,92.76717407355044
Maharashtra,Nagpur,21.196556862745105,79.02166176470584,505,MAHARASHTRA,4653570,2384975,2268595,3673808,1959220,1714588,95.12028427970944
Maharashtra,Nanded,19.209316983017,77.6829048951049,511,MAHARASHTRA,3361292,1730075,1631217,2189425,1255222,934203,94.28591246044246
Maharashtra,Nandurbar,21.523175625248147,74.32638757443429,497,MAHARASHTRA,1648295,833170,815125,906509,512099,394410,97.83417549839768
Maharashtra,Nashik,20.266912871287143,74.03824168316828,516,MAHARASHTRA,6107187,3157186,2950001,4345366,2397538,1947828,93.43766886081465
Maharashtra,Osmanabad,18.19459456066944,75.99495575313809,525,MAHARASHTRA,1657576,861535,796041,1137810,644304,493506,92.39798731334189
Maharashtra,Parbhani,19.31032425249168,76.70163338870431,513,MAHARASHTRA,1836086,942870,893216,1157814,666291,491523,94.73373847932378
Maharashtra,Pune,18.51696171428573,74.12922881632647,521,MAHARASHTRA,9429408,4924105,4505303,7171723,3940210,3231513,91.49486048733729
Maharashtra,Ratnagiri,17.210195070127703,73.25725893866404,528,MAHARASHTRA,1615069,761121,853948,1199392,619012,580380,112.19608971503874
Maharashtra,Sangli,17.154930181086502,74.70713822937628,531,MAHARASHTRA,2822143,1435728,1386415,2049467,1121550,927917,96.56529649070019
Maharashtra,Satara,17.6737908974359,74.18052064102558,527,MAHARASHTRA,3003741,1510842,1492899,2225694,1201034,1024660,98.81238408781329
Maharashtra,Sindhudurg,16.170948049777163,73.51329008172343,529,MAHARASHTRA,849651,417332,432319,666067,348289,317778,103.59114565861233
Maharashtra,Solapur,17.837357937584812,75.42394823609216,526,MAHARASHTRA,4317756,2227852,2089904,2910676,1651266,1259410,93.8080267450441
Maharashtra,Thane,19.698767747440264,72.79882742564581,517,MAHARASHTRA,11060148,5865078,5195070,8227161,4591396,3635765,88.57631560910187
Maharashtra,Wardha,20.80743024390242,78.57259105691062,504,MAHARASHTRA,1300774,668385,632389,1019458,552617,466841,94.61448117477202
Maharashtra,Washim,20.282282394366213,77.25502394366208,502,MAHARASHTRA,1197160,620302,576858,869917,487703,382214,92.99631469832437
Maharashtra,Yavatmal,20.04258346738159,78.05326371760479,510,MAHARASHTRA,2772348,1419965,1352383,2022574,1115980,906594,95.24058691587469
Manipur,Bishnupur,24.50712111801243,93.8246236024845,275,MANIPUR,237399,118782,118617,156333,87313,69020,99.86109006415114
Manipur,Chandel,24.2635812987013,94.09443844155844,280,MANIPUR,144182,74579,69603,90302,51053,39249,93.32788050255434
Manipur,Churachandpur,24.30309718875504,93.38671506024085,274,MANIPUR,274143,138820,135323,195935,104013,91922,97.48091053162369
Manipur,Senapati,25.08465586034914,94.03366234413956,272,MANIPUR,479148,247323,231825,264477,148012,116465,93.73370046457467
Manipur,Tamenglong,24.98312942238265,93.49450740072204,273,MANIPUR,140651,72371,68280,85006,47403,37603,94.34718326401459
Manipur,Thoubal,24.545392553191498,93.97959893617023,276,MANIPUR,422168,210845,211323,269304,152617,116687,100.22670682254737
Manipur,Ukhrul,25.05900314960629,94.44129566929138,279,MANIPUR,183998,94718,89280,129829,70148,59681,94.25874701746237
Meghalaya,East Garo Hills,25.82728228228228,90.64684924924916,294,MEGHALAYA,317917,161223,156694,192147,102513,89634,97.1908474597297
Meghalaya,East Khasi Hills,25.303763888888884,91.75922519841272,298,MEGHALAYA,825922,410749,415173,578030,287270,290760,101.07705679137379
Meghalaya,Jaintia Hills,25.33959557069844,92.37608160136298,299,MEGHALAYA,395124,196285,198839,187527,87371,100156,101.30116921822861
Meghalaya,South Garo Hills,25.240568578553614,90.64560349127176,295,MEGHALAYA,142334,73170,69164,82062,45003,37059,94.52507858411917
Meghalaya,West Garo Hills,25.495285185185185,90.03709947089942,293,MEGHALAYA,643291,324159,319132,358702,193438,165264,98.44921782211816
Meghalaya,West Khasi Hills,25.500889926739926,91.25364542124538,296,MEGHALAYA,383461,193715,189746,230678,117307,113371,97.95111374958057
Mizoram,Aizawl,23.90781335453101,92.85359459459472,283,MIZORAM,400309,199270,201039,340595,169547,171048,100.88774025191951
Mizoram,Champhai,23.54166580976866,93.24221799485862,284,MIZORAM,125745,63388,62357,100802,51440,49362,98.37350918154856
Mizoram,Kolasib,24.2020004347826,92.73470391304348,282,MIZORAM,83955,42918,41037,65895,34147,31748,95.61722354256955
Mizoram,Lawngtlai,22.36102843137253,92.66964156862753,287,MIZORAM,117894,60599,57295,62861,36444,26417,94.5477648146009
Mizoram,Lunglei,23.007717036172675,92.63512555425892,286,MIZORAM,161428,82891,78537,121122,64515,56607,94.74731876802065
Mizoram,Mamit,23.73852942502819,92.4330803833147,281,MIZORAM,86364,44828,41536,60191,32977,27214,92.65637547961096
Mizoram,Saiha,22.35744801061008,93.02827931034489,288,MIZORAM,56574,28594,27980,42233,21861,20372,97.85269636986781
Mizoram,Serchhip,23.263864705882344,92.914158496732,285,MIZORAM,64937,32851,32086,54476,27598,26878,97.6713037654866
Nagaland,Dimapur,25.814176811594223,93.75074057971014,265,NAGALAND,378811,197394,181417,278037,150142,127895,91.90603564444714
Nagaland,Kohima,25.60311428571428,93.78600657596373,270,NAGALAND,267988,138966,129022,197489,107038,90451,92.84429284861045
Nagaland,Mokokchung,26.478911764705888,94.522426006192,262,NAGALAND,194622,101092,93530,159494,83479,76015,92.51968503937007
Nagaland,Mon,26.69207374301676,95.03072988826828,261,NAGALAND,250260,131753,118507,119626,67432,52194,89.94633898279356
Nagaland,Phek,25.63272986577182,94.56814563758392,266,NAGALAND,163418,83743,79675,105893,57926,47967,95.14228054882199
Nagaland,Tuensang,26.21104453280316,94.85809880715708,267,NAGALAND,196596,101933,94663,117511,63653,53858,92.86786418529819
Nagaland,Wokha,26.202611551155112,94.1990815181518,264,NAGALAND,166343,84505,81838,128208,67385,60823,96.84397372936513
Nagaland,Zunheboto,26.028178205128206,94.50026666666668,263,NAGALAND,140757,71217,69540,102881,53504,49377,97.64522515691479
Orissa,Baleshwar,21.48570932311624,87.08085828011933,377,ORISSA,2320529,1185787,1134742,1621232,902359,718873,95.69526398923247
Orissa,Bhadrak,20.95262735257214,86.81496204516931,378,ORISSA,1506337,760260,746077,1094140,596269,497871,98.13445400257807
Orissa,Cuttack,20.407640646029623,85.7776810228802,381,ORISSA,2624470,1352760,1271710,2011469,1103033,908436,94.00854549217895
Orissa,Dhenkanal,20.79887159353349,85.53226836027711,383,ORISSA,1192811,612593,580218,829910,464093,365817,94.71508815804293
Orissa,Gajapati,19.121080882352945,84.14015091911759,389,ORISSA,577817,282882,294935,262537,153663,108874,104.26078718334853
Orissa,Ganjam,19.2632617564534,84.80297710437702,388,ORISSA,3529031,1779218,1749813,2210050,1262652,947398,98.34730763740025
Orissa,Jharsuguda,21.827058566978184,83.93581682242987,371,ORISSA,579505,296690,282815,405879,228092,177787,95.32340153021673
Orissa,Kalahandi,19.784253092783523,83.1124043814433,395,ORISSA,1576869,787101,789768,802036,484177,317859,100.33883834476134
Orissa,Kandhamal,20.092878624813142,84.02216352765326,390,ORISSA,733110,359945,373165,399786,233900,165886,103.67278334189946
Orissa,Kendrapara,20.606319815982264,86.83763247572003,379,ORISSA,1440361,717814,722547,1089265,579970,509295,100.65936301047347
Orissa,Khordha,20.054162322274863,85.52234834123229,386,ORISSA,2251673,1167137,1084536,1749936,957515,792421,92.92276742147666
Orissa,Koraput,18.82627794779476,82.81278469846964,398,ORISSA,1379647,678809,700838,568090,340843,227247,103.24524277079415
Orissa,Malkangiri,18.25227930367506,81.98293636363628,399,ORISSA,613192,303624,309568,244706,147001,97705,101.95768450451874
Orissa,Mayurbhanj,21.897621545157754,86.4030408052231,376,ORISSA,2519738,1256213,1263525,1369397,794171,575226,100.58206689470654
Orissa,Nayagarh,20.192895622119817,85.05614700460825,385,ORISSA,962789,502636,460153,688362,392333,296029,91.54795915931211
Orissa,Nuapada,20.471309512195116,82.59152536585364,394,ORISSA,610382,301962,308420,299383,180903,118480,102.13867970141939
Orissa,Puri,19.83509174603177,85.86698989898981,387,ORISSA,1698730,865380,833350,1291939,704857,587082,96.2987358154799
Orissa,Rayagada,19.292840020060204,83.45860120361095,396,ORISSA,967911,471960,495951,407735,241959,165776,105.08326976862446
Orissa,Sambalpur,21.515752380952385,84.34958483245157,372,ORISSA,1041099,526877,514222,703691,393192,310499,97.5981111340977
Orissa,Sundargarh,22.06354819277107,84.50524819277099,374,ORISSA,2093437,1061147,1032290,1342322,750147,592175,97.28058412265219
Puducherry,Karaikal,10.876161726078813,79.82369793621002,637,PONDICHERRY,200222,97809,102413,154916,79903,75013,104.70713329039249
Puducherry,Mahe,12.006420793787758,75.28275021570326,636,PONDICHERRY,41816,19143,22673,36470,16610,19860,118.44016089432168
Puducherry,Yanam,16.707695652173904,82.26187304347832,634,PONDICHERRY,55626,27301,28325,39274,19919,19355,103.75077835976705
Punjab,Amritsar,31.548679820627772,74.79883856502238,49,PUNJAB,2490656,1318408,1172248,1684770,932981,751789,88.9139022214671
Punjab,Bathinda,30.190524611973352,75.05685898004438,46,PUNJAB,1388525,743197,645328,844868,488261,356607,86.8313515797292
Punjab,Faridkot,30.591187250996025,74.79751553784862,45,PUNJAB,617508,326671,290837,381285,215767,165518,89.03055367632878
Punjab,Fatehgarh Sahib,30.64290947368421,76.36208394736842,40,PUNJAB,600163,320795,279368,426033,238696,187337,87.08614535762715
Punjab,Firozpur,30.63407535211269,74.40245732394365,43,PUNJAB,2029074,1071637,957437,1227511,707070,520441,89.3434063960091
Punjab,Gurdaspur,32.04283371212125,75.3204064393939,35,PUNJAB,2298323,1212617,1085706,1634719,907660,727059,89.53412330521509
Punjab,Hoshiarpur,31.55157169811319,75.8469857442349,38,PUNJAB,1586625,809057,777568,1199699,637927,561772,96.10793800684007
Punjab,Jalandhar,31.250336907216507,75.54400350515463,37,PUNJAB,2193590,1145211,1048379,1622537,882581,739956,91.54461492249027
Punjab,Kapurthala,31.336592638036837,75.47641165644177,36,PUNJAB,815168,426311,388857,576567,316254,260313,91.21439512468596
Punjab,Ludhiana,30.76596397379912,75.83110851528383,41,PUNJAB,3498739,1867816,1630923,2560225,1428348,1131877,87.31711260638093
Punjab,Mansa,29.919547714285724,75.4304922857143,47,PUNJAB,769751,408732,361019,423560,244037,179523,88.32658074239355
Punjab,Moga,30.756540067340065,75.1600845117845,42,PUNJAB,995746,525920,469826,627889,348549,279340,89.33411925768178
Punjab,Muktsar,30.31243303303303,74.5518747747748,44,PUNJAB,901896,475622,426274,524848,300401,224447,89.62453376841273
Punjab,Patiala,30.214540380693364,76.27505893949697,48,PUNJAB,1895686,1002522,893164,1266791,711052,555739,89.09171070560048
Punjab,Rupnagar,30.910937330754347,76.53743500967126,51,PUNJAB,684627,357485,327142,502731,278534,224197,91.51209141642308
Punjab,Sangrur,30.185045204336895,75.89437014178496,53,PUNJAB,1655169,878029,777140,1002077,570413,431664,88.50960503582456
Rajasthan,Ajmer,26.199300378787903,74.6990419191919,119,RAJASTHAN,2583052,1324085,1258967,1526673,926268,600405,95.08203778458332
Rajasthan,Alwar,27.55271738035265,76.65359630562563,104,RAJASTHAN,3674179,1939026,1735153,2182476,1359829,822647,89.4858036973202
Rajasthan,Banswara,23.453642032967014,74.44246868131869,125,RAJASTHAN,1797485,907754,889731,829343,513854,315489,98.01455019752048
Rajasthan,Baran,24.98023243243244,76.86210651828291,128,RAJASTHAN,1222755,633945,588810,693307,432607,260700,92.88029718666446
Rajasthan,Barmer,25.77070908045978,71.50297126436782,115,RAJASTHAN,2603751,1369022,1234729,1188322,783461,404861,90.1905886099712
Rajasthan,Bharatpur,27.32411858037578,77.21752077244258,105,RAJASTHAN,2548462,1355726,1192736,1480869,943910,536959,87.97765920252323
Rajasthan,Bhilwara,25.45119767759564,74.63947595628417,122,RAJASTHAN,2408523,1220736,1187787,1256126,777582,478544,97.3008906102548
Rajasthan,Bikaner,28.12489068322981,73.26943322981371,101,RAJASTHAN,2363937,1240801,1123136,1278801,782399,496402,90.51701280060219
Rajasthan,Bundi,25.48580716049379,75.79984074074079,121,RAJASTHAN,1110906,577160,533746,585044,371705,213339,92.47799570309793
Rajasthan,Chittaurgarh,24.631623761665463,74.80010997846382,126,RAJASTHAN,1544338,783171,761167,821825,514851,306974,97.19039647790841
Rajasthan,Churu,28.29330375536484,74.65846427038629,102,RAJASTHAN,2039547,1051446,988101,1149269,696729,452540,93.97543953755114
Rajasthan,Dausa,26.91234817629181,76.57342097264443,109,RAJASTHAN,1634409,857787,776622,938051,596935,341116,90.53786079761059
Rajasthan,Dhaulpur,26.72397054945053,77.74476219780222,106,RAJASTHAN,1206516,653647,552869,683098,435721,247377,84.5821980365549
Rajasthan,Dungarpur,23.75104807692308,73.84765641025645,124,RAJASTHAN,1388552,696532,692020,681591,415820,265771,99.35221928066478
Rajasthan,Ganganagar,29.256785412667963,73.56192303262948,99,RAJASTHAN,1969168,1043340,925828,1193343,710908,482435,88.73694097801292
Rajasthan,Hanumangarh,29.1813351791531,74.74632573289902,100,RAJASTHAN,1774692,931184,843508,1034136,624281,409855,90.58446021409303
Rajasthan,Jaipur,27.033459290187885,75.77117286012533,110,RAJASTHAN,6626178,3468507,3157671,4300965,2554793,1746172,91.03833436115309
Rajasthan,Jaisalmer,26.86900838548185,71.18371877346682,114,RAJASTHAN,669919,361708,308211,308653,210415,98238,85.20989306291263
Rajasthan,Jalor,25.07578093797277,72.18647261724662,116,RAJASTHAN,1828730,936634,892096,829582,543923,285659,95.24488754412076
Rajasthan,Jhalawar,24.24725541474657,76.11242891705065,129,RAJASTHAN,1411129,725143,685986,739792,466815,272977,94.60009956656825
Rajasthan,Jhunjhunun,28.13517401247401,75.52840893970894,103,RAJASTHAN,2137045,1095896,1041149,1370360,815834,554526,95.0043617277552
Rajasthan,Jodhpur,26.678460838536967,73.00450847457628,113,RAJASTHAN,3687165,1923928,1763237,2031532,1265753,765779,91.64776436540245
Rajasthan,Karauli,26.51901555555556,76.96081818181815,107,RAJASTHAN,1458248,783639,674609,805849,531904,273945,86.08670574078116
Rajasthan,Kota,25.175718080000014,76.18618928000001,127,RAJASTHAN,1951014,1021161,929853,1298345,765396,532949,91.05841292411286
Rajasthan,Nagaur,27.07862016048146,74.14215667001012,112,RAJASTHAN,3307743,1696325,1611418,1758624,1102750,655874,94.99465019969641
Rajasthan,Pali,25.80490393541874,73.55285640766907,118,RAJASTHAN,2037573,1025422,1012151,1085693,667381,418312,98.70580112383
Rajasthan,Rajsamand,25.24894767441859,73.96570215946844,123,RAJASTHAN,1156597,581339,575258,619139,383334,235805,98.95396661844465
Rajasthan,Sawai Madhopur,26.251081180223288,76.4219283891548,108,RAJASTHAN,1335551,704031,631520,741748,486184,255564,89.70059557036551
Rajasthan,Sikar,27.64644058641976,75.29317422839503,111,RAJASTHAN,2677333,1374990,1302343,1652117,995275,656842,94.71654339304287
Rajasthan,Sirohi,24.7976905263158,72.75309131578943,117,RAJASTHAN,1036346,534231,502115,476806,309900,166906,93.98836832755867
Rajasthan,Tonk,26.153935071707927,75.79192216427637,120,RAJASTHAN,1421326,728136,693190,749659,478329,271330,95.20062186184998
Rajasthan,Udaipur,24.44076752136749,73.84029839743584,130,RAJASTHAN,3068420,1566801,1501619,1582629,973444,609185,95.83980352322982
Sikkim,East,27.29600352941175,88.74908392156858,93,NCT OF DELHI,1709346,907500,801846,1352998,748382,604616,88.35768595041323
Tamil Nadu,Ariyalur,11.190514836795256,79.22249643916912,616,TAMIL NADU,754894,374703,380191,480604,269582,211022,101.46462665097424
